date,month,league,edge,bet_type,match,bet_on,odds,model_prob,edge_value,stake_eur,won,profit_eur,bankroll_after_eur
2026-05-05,2026-05,LEC,0,flat,Shifters vs Movistar KOI,Shifters,5.405,0.2018,0.0168,100.0,False,-100.0,21691.2
2026-05-05,2026-05,LCKC,0,flat,BNK FearX Youth vs Nongshim Academy,Nongshim Academy,1.653,0.6956,0.0906,100.0,True,65.3,21756.5
2026-05-05,2026-05,LCKC,0,flat,HANJIN BRION Challengers vs Gen.G Global Academy,Gen.G Global Academy,2.12,0.4779,0.0062,100.0,False,-100.0,21656.5
2026-05-05,2026-05,RIFT LEGENDS,0,flat,Anonymo vs DOCISK,DOCISK,2.28,0.466,0.0274,100.0,False,-100.0,21556.5
2026-05-05,2026-05,RIFT LEGENDS,0,flat,Forsaken vs LODIS,Forsaken,1.224,0.86,0.043,100.0,True,22.4,21578.9
2026-05-05,2026-05,EWC,0,flat,Hanwha Life vs DN SOOPers,Hanwha Life,1.135,0.9348,0.0537,100.0,True,13.5,21592.4
2026-05-05,2026-05,EWC,0,flat,Nongshim Redforce vs Dplus KIA,Dplus KIA,1.48,0.7237,0.048,100.0,True,48.0,21640.4
2026-05-06,2026-05,LJL,0,flat,Uwinks vs Rising Gaming,Uwinks,6.452,0.236,0.081,100.0,False,-100.0,21540.4
2026-05-06,2026-05,LCK,0,flat,Gen.G vs Nongshim Red Force,Nongshim Red Force,9.524,0.1219,0.0169,100.0,False,-100.0,21440.4
2026-05-06,2026-05,LCK,0,flat,Gen.G vs Nongshim Redforce,Gen.G,1.152,0.8781,0.01,100.0,True,15.2,21455.6
2026-05-06,2026-05,NACL,0,flat,Dorado vs Supernova,Supernova,1.299,0.7943,0.0245,100.0,True,29.9,21485.5
2026-05-06,2026-05,LFL,0,flat,TLN Pirates vs Esprit Shonen,TLN Pirates,1.358,0.7605,0.0241,100.0,True,35.8,21521.3
2026-05-06,2026-05,LPL,0,flat,Top Esports vs JD Gaming,JD Gaming,1.806,0.619,0.0653,100.0,True,80.6,21601.9
2026-05-06,2026-05,LCK,0,flat,Hanwha Life vs DN SOOPers,Hanwha Life,1.153,0.9529,0.0856,100.0,True,15.3,21617.2
2026-05-06,2026-05,NACL,0,flat,Conviction vs NRG,Conviction,1.952,0.5921,0.0798,100.0,False,-100.0,21517.2
2026-05-06,2026-05,TCL,0,flat,Ozarox vs BoostGate,BoostGate,3.05,0.3381,0.0102,100.0,False,-100.0,21417.2
2026-05-06,2026-05,TCL,0,flat,Team Phoenix vs SU Esports,Team Phoenix,24.691,0.0686,0.0281,100.0,False,-100.0,21317.2
2026-05-06,2026-05,EWC,0,flat,Fukuoka SoftBank Hawks Gaming vs MVK Esports,MVK Esports,2.0,0.662,0.162,100.0,False,-100.0,21217.2
2026-05-06,2026-05,LPL,0,flat,Team WE vs Invictus,Invictus,1.352,0.8276,0.0879,100.0,False,-100.0,21117.2
2026-05-06,2026-05,EWC,0,flat,Ground Zero Gaming vs CTBC Flying Oyster,CTBC Flying Oyster,1.98,0.5941,0.089,100.0,True,98.0,21215.2
2026-05-06,2026-05,PRM,0,flat,VfB eSports vs G2 NORD,G2 NORD,1.087,0.9317,0.0118,100.0,True,8.7,21223.9
2026-05-06,2026-05,LFL,0,flat,TLN Pirates vs Esprit Shōnen,Esprit Shōnen,4.878,0.2395,0.0345,100.0,False,-100.0,21123.9
2026-05-06,2026-05,LCK,0,flat,Hanwha Life Esports vs DN SOOPers,Hanwha Life Esports,1.081,0.9529,0.0278,100.0,True,8.1,21132.0
2026-05-06,2026-05,LJL,0,flat,RAYN Clocks vs Arneb,Arneb,2.02,0.5152,0.0201,100.0,True,102.0,21234.0
2026-05-06,2026-05,RL,0,flat,Barcząca Esports vs BOMBA Team,Barcząca Esports,2.439,0.4287,0.0187,100.0,True,143.9,21377.9
2026-05-06,2026-05,TCL,0,flat,BoostGate Esports vs Ozarox Esports,BoostGate Esports,4.0,0.3837,0.1337,100.0,False,-100.0,21277.9
2026-05-06,2026-05,LPL,0,flat,Team WE vs Invictus Gaming,Invictus Gaming,1.242,0.8276,0.0224,100.0,False,-100.0,21177.9
2026-05-07,2026-05,LOL,0,flat,Conviction vs NRG Esports,NRG Esports,1.802,0.7275,0.1725,100.0,True,80.2,21258.1
2026-05-07,2026-05,LFL,0,flat,Karmine Corp Blue vs Ici Japon Corp. Esport,Karmine Corp Blue,1.399,0.7764,0.0616,100.0,True,39.9,21298.0
2026-05-07,2026-05,LCKC,0,flat,Kiwoom DRX Challengers vs Hanwha Life Challengers,Kiwoom DRX Challengers,1.666,0.708,0.1077,100.0,False,-100.0,21198.0
2026-05-07,2026-05,LPLOL,0,flat,Ronaldo vs Dream,Ronaldo,1.333,0.7835,0.0334,100.0,False,-100.0,21098.0
2026-05-07,2026-05,LCKC,0,flat,Gen.G Global Academy vs BNK FearX Youth,BNK FearX Youth,1.442,0.7282,0.0347,100.0,True,44.2,21142.2
2026-05-07,2026-05,TCL,0,flat,Dark Passage vs Misa,Misa,1.07,0.986,0.0514,100.0,True,7.0,21149.2
2026-05-07,2026-05,NACL,0,flat,Conviction vs Blue Otter,Blue Otter,4.48,0.3646,0.1414,100.0,False,-100.0,21049.2
2026-05-07,2026-05,LPLOL,0,flat,Francesinhas vs The Otter Side,Francesinhas,2.86,0.3548,0.0051,100.0,False,-100.0,20949.2
2026-05-07,2026-05,RIFT LEGENDS,0,flat,Anonymo vs LODIS,LODIS,1.704,0.607,0.0202,100.0,False,-100.0,20849.2
2026-05-07,2026-05,LCK,0,flat,HANJIN BRION vs BNK FearX,BNK FearX,1.613,0.7839,0.164,100.0,False,-100.0,20749.2
2026-05-07,2026-05,LPL,0,flat,Weibo vs Team WE,Weibo,1.353,0.8377,0.0986,100.0,True,35.3,20784.5
2026-05-07,2026-05,LCK,0,flat,Dplus KIA vs KT Rolster,Dplus KIA,1.909,0.6754,0.1515,100.0,False,-100.0,20684.5
2026-05-07,2026-05,LFL,0,flat,Vitality.Bee vs Galions,Galions,1.383,0.7423,0.0193,100.0,True,38.3,20722.8
2026-05-07,2026-05,LPL,0,flat,Ninjas in Pyjamas vs Anyone's Legend,Anyone's Legend,1.37,0.8406,0.1107,100.0,False,-100.0,20622.8
2026-05-07,2026-05,NACL,0,flat,NRG vs CCG,NRG,1.398,0.8016,0.0863,100.0,False,-100.0,20522.8
2026-05-07,2026-05,LOL,0,flat,Dorado Gaming vs Supernova,Dorado Gaming,5.128,0.2607,0.0657,100.0,False,-100.0,20422.8
2026-05-07,2026-05,LCKC,0,flat,Kiwoom DRX Challengers vs Hanwha Life Esports Challengers,Kiwoom DRX Challengers,1.575,0.708,0.073,100.0,False,-100.0,20322.8
2026-05-07,2026-05,LCKC,0,flat,Nongshim Esports Academy vs T1 Academy,Nongshim Esports Academy,2.469,0.4508,0.0458,100.0,True,146.9,20469.7
2026-05-07,2026-05,EWC,0,flat,Team Secret Whales vs GAM Esports,Team Secret Whales,1.361,0.872,0.1373,100.0,True,36.1,20505.8
2026-05-07,2026-05,TCL,0,flat,Bushido Wildcats vs PCIFIC,Bushido Wildcats,1.9,0.6599,0.1335,100.0,False,-100.0,20405.8
2026-05-07,2026-05,LFL,0,flat,Solary vs ZYB Esport,ZYB Esport,13.333,0.1076,0.0326,100.0,False,-100.0,20305.8
2026-05-07,2026-05,LPLOL,0,flat,Bubliki vs ZeroZone,ZeroZone,1.98,0.6109,0.1058,100.0,False,-100.0,20205.8
2026-05-07,2026-05,LPL,0,flat,Weibo Gaming vs Team WE,Weibo Gaming,1.307,0.8377,0.0726,100.0,True,30.7,20236.5
2026-05-07,2026-05,EWC,0,flat,Fukuoka SoftBank Hawks Gaming vs CTBC Flying Oyster,CTBC Flying Oyster,3.279,0.3131,0.0081,100.0,False,-100.0,20136.5
2026-05-08,2026-05,LPL,0,flat,Ronaldo Team vs Dream Esports,Dream Esports,3.922,0.3164,0.0614,100.0,True,292.2,20428.7
2026-05-08,2026-05,LCK,0,flat,Kiwoom DRX vs Gen.G,Gen.G,1.161,0.9243,0.063,100.0,True,16.1,20444.8
2026-05-08,2026-05,LCK,0,flat,T1 vs DN SOOPers,T1,1.202,0.9807,0.1488,100.0,True,20.2,20465.0
2026-05-08,2026-05,LEC,0,flat,GIANTX vs Movistar KOI,Movistar KOI,1.628,0.7634,0.1492,100.0,True,62.8,20527.8
2026-05-08,2026-05,LEC,0,flat,Karmine Corp vs G2,G2,1.671,0.6857,0.0872,100.0,True,67.1,20594.9
2026-05-08,2026-05,LCKC,0,flat,DN SOOPers Challengers vs HANJIN BRION Challengers,DN SOOPers Challengers,1.427,0.7256,0.0248,100.0,True,42.7,20637.6
2026-05-08,2026-05,LCKC,0,flat,Dplus KIA Challengers vs KT Rolster Challengers,KT Rolster Challengers,1.952,0.5719,0.0597,100.0,True,95.2,20732.8
2026-05-08,2026-05,LPL,0,flat,Ultra Prime vs LNG Esports,LNG Esports,1.29,0.8191,0.0439,100.0,True,29.0,20761.8
2026-05-08,2026-05,LOL,0,flat,NRG Esports vs CCG Esports,CCG Esports,4.651,0.2193,0.0043,100.0,False,-100.0,20661.8
2026-05-08,2026-05,LPL,0,flat,Bubliki vs ZeroZone Gaming,ZeroZone Gaming,2.439,0.5879,0.1779,100.0,False,-100.0,20561.8
2026-05-08,2026-05,LPL,0,flat,Francesinhas vs The Otter Side,Francesinhas,3.077,0.3399,0.0149,100.0,False,-100.0,20461.8
2026-05-08,2026-05,LOL,0,flat,Conviction vs Blue Otter,Blue Otter,11.765,0.3875,0.3025,100.0,False,-100.0,20361.8
2026-05-08,2026-05,LPL,0,flat,JD Gaming vs Bilibili Gaming,JD Gaming,2.899,0.5227,0.1777,100.0,False,-100.0,20261.8
2026-05-08,2026-05,LEC,0,flat,Karmine Corp vs G2 Esports,G2 Esports,1.709,0.6857,0.1006,100.0,True,70.9,20332.7
2026-05-09,2026-05,LCK,0,flat,KT Rolster vs BNK FearX,BNK FearX,2.64,0.4066,0.0278,100.0,True,164.0,20496.7
2026-05-09,2026-05,LCS,0,flat,Shopify Rebellion vs Sentinels,Sentinels,1.689,0.6889,0.0968,100.0,True,68.9,20565.6
2026-05-09,2026-05,LTA S,0,flat,Vivo Keyd Stars vs LOUD,Vivo Keyd Stars,2.105,0.6669,0.1919,100.0,False,-100.0,20465.6
2026-05-09,2026-05,LOL,0,flat,Apex Mission Impossible vs Citadel Gaming,Apex Mission Impossible,15.385,0.3078,0.2428,100.0,False,-100.0,20365.6
2026-05-09,2026-05,LPL,0,flat,Ninjas in Pyjamas vs Invictus Gaming,Invictus Gaming,2.74,0.5304,0.1655,100.0,True,174.0,20539.6
2026-05-09,2026-05,LCP,0,flat,Ground Zero Gaming vs CTBC Flying Oyster,Ground Zero Gaming,2.632,0.5687,0.1888,100.0,False,-100.0,20439.6
2026-05-09,2026-05,LCK,0,flat,Nongshim Red Force vs HANJIN BRION,Nongshim Red Force,1.739,0.5972,0.0221,100.0,False,-100.0,20339.6
2026-05-09,2026-05,LPL,0,flat,Top Esports vs Team WE,Top Esports,1.17,0.9004,0.0457,100.0,True,17.0,20356.6
2026-05-09,2026-05,LCP,0,flat,Team Secret Whales vs MVK Esports,Team Secret Whales,1.408,0.8009,0.0906,100.0,True,40.8,20397.4
2026-05-09,2026-05,LEC,0,flat,G2 Esports vs GIANTX,G2 Esports,1.242,0.8516,0.0464,100.0,True,24.2,20421.6
2026-05-09,2026-05,LEC,0,flat,Movistar KOI vs Karmine Corp,Karmine Corp,1.626,0.6387,0.0237,100.0,True,62.6,20484.2
2026-05-09,2026-05,LOL,0,flat,Maryville University vs Winthrop University,Maryville University,1.242,0.8978,0.0927,100.0,True,24.2,20508.4
2026-05-10,2026-05,CBLOL,0,flat,Vivo Keyd Stars vs LOUD,LOUD,1.943,0.6189,0.1042,100.0,True,94.3,20602.7
2026-05-10,2026-05,LCS,0,flat,LYON vs Liquid,Liquid,1.862,0.5958,0.0588,100.0,False,-100.0,20502.7
2026-05-10,2026-05,LCS,0,flat,Cloud9 vs FlyQuest,Cloud9,1.636,0.7143,0.103,100.0,True,63.6,20566.3
2026-05-10,2026-05,LCP,0,flat,DetonatioN FocusMe vs Deep Cross,Deep Cross,1.284,0.8772,0.0984,100.0,True,28.4,20594.7
2026-05-10,2026-05,LEC,0,flat,Movistar KOI vs G2 Esports,G2 Esports,1.418,0.7117,0.0065,100.0,False,-100.0,20494.7
2026-05-10,2026-05,LCP,0,flat,Fukuoka SoftBank Hawks Gaming vs GAM Esports,Fukuoka SoftBank Hawks Gaming,1.695,0.591,0.0011,100.0,False,-100.0,20394.7
2026-05-10,2026-05,LCS,0,flat,Shopify Rebellion vs Sentinels,Sentinels,1.439,0.7757,0.0808,100.0,True,43.9,20438.6
2026-05-10,2026-05,LCS,0,flat,Disguised vs Dignitas,Disguised,1.98,0.6377,0.1327,100.0,True,98.0,20536.6
2026-05-10,2026-05,LCK,0,flat,T1 vs Dplus KIA,T1,1.55,0.6589,0.0137,100.0,True,55.0,20591.6
2026-05-10,2026-05,LPL,0,flat,Weibo Gaming vs Ninjas in Pyjamas,Ninjas in Pyjamas,2.151,0.4918,0.0269,100.0,False,-100.0,20491.6
2026-05-10,2026-05,LCP,0,flat,DetonatioN FocusMe vs Deep Cross Gaming,Deep Cross Gaming,1.212,0.8772,0.0521,100.0,True,21.2,20512.8
2026-05-10,2026-05,LCK,0,flat,Kiwoom DRX vs Hanwha Life Esports,Kiwoom DRX,20.619,0.0778,0.0293,100.0,False,-100.0,20412.8
2026-05-10,2026-05,LPL,0,flat,JD Gaming vs Anyone's Legend,Anyone's Legend,1.835,0.5649,0.02,100.0,False,-100.0,20312.8
2026-05-10,2026-05,LEC,0,flat,Karmine Corp vs GIANTX,Karmine Corp,1.242,0.9054,0.1003,100.0,False,-100.0,20212.8
2026-05-11,2026-05,TCL,0,flat,BoostGate Esports vs Team Phoenix,BoostGate Esports,1.136,0.8871,0.0068,100.0,True,13.6,20226.4
2026-05-11,2026-05,PRM,0,flat,G2 NORD vs Eintracht Frankfurt,Eintracht Frankfurt,5.556,0.2841,0.1041,100.0,False,-100.0,20126.4
2026-05-11,2026-05,TCL,0,flat,Ozarox Esports vs SU Esports,Ozarox Esports,2.0,0.5374,0.0374,100.0,True,100.0,20226.4
2026-05-11,2026-05,LCKC,0,flat,BNK FearX Youth vs DN SOOPers Challengers,BNK FearX Youth,2.817,0.4205,0.0655,100.0,False,-100.0,20126.4
2026-05-11,2026-05,LCKC,0,flat,Kiwoom DRX Challengers vs Nongshim Esports Academy,Nongshim Esports Academy,1.587,0.6673,0.0372,100.0,True,58.7,20185.1
2026-05-11,2026-05,LCS,0,flat,LYON vs Team Liquid,LYON,2.198,0.5696,0.1147,100.0,True,119.8,20304.9
2026-05-11,2026-05,LCS,0,flat,Cloud9 vs FlyQuest,FlyQuest,2.985,0.3453,0.0103,100.0,False,-100.0,20204.9
2026-05-11,2026-05,LCKC,0,flat,T1 Academy vs Gen.G Global Academy,T1 Academy,1.156,0.9548,0.0897,100.0,True,15.6,20220.5
2026-05-12,2026-05,LPL,0,flat,Invictus Gaming vs Bilibili Gaming,Invictus Gaming,6.897,0.3241,0.1791,100.0,False,-100.0,20120.5
2026-05-12,2026-05,EWC,0,flat,DetonatioN FocusMe vs Deep Cross,Deep Cross,1.284,0.9321,0.1533,100.0,True,28.4,20148.9
2026-05-12,2026-05,TCL,0,flat,PCIFIC vs Dark Passage,Dark Passage,4.651,0.2817,0.0667,100.0,False,-100.0,20048.9
2026-05-12,2026-05,PRM,0,flat,E WIE EINFACH E-SPORTS vs VfB eSports,E WIE EINFACH E-SPORTS,1.099,0.9371,0.0271,100.0,True,9.9,20058.8
2026-05-12,2026-05,TCL,0,flat,Misa Esports vs Bushido Wildcats,Bushido Wildcats,14.286,0.1163,0.0463,100.0,False,-100.0,19958.8
2026-05-12,2026-05,EWC,0,flat,Hanwha Life Esports vs Dplus KIA,Dplus KIA,4.082,0.343,0.0981,100.0,True,308.2,20267.0
2026-05-12,2026-05,LCKC,0,flat,Hanwha Life Esports Challengers vs KT Rolster Challengers,KT Rolster Challengers,1.6,0.7272,0.1022,100.0,True,60.0,20327.0
2026-05-12,2026-05,EWC,0,flat,DetonatioN FocusMe vs Deep Cross Gaming,Deep Cross Gaming,1.136,0.9321,0.0518,100.0,True,13.6,20340.6
2026-05-12,2026-05,LPL,0,flat,Top Esports vs Ninjas in Pyjamas,Ninjas in Pyjamas,3.39,0.3396,0.0446,100.0,True,239.0,20579.6
2026-05-12,2026-05,EWC,0,flat,MVK Esports vs Ground Zero Gaming,MVK Esports,1.399,0.7526,0.0378,100.0,True,39.9,20619.5
2026-05-12,2026-05,PRM,0,flat,ROSSMANN Centaurs vs Unicorns of Love Sexy Edition,Unicorns of Love Sexy Edition,1.074,0.9607,0.0296,100.0,True,7.4,20626.9
2026-05-12,2026-05,EWC,0,flat,BNK FEARX vs T1,BNK FEARX,4.651,0.2187,0.0037,100.0,False,-100.0,20526.9
2026-05-12,2026-05,LCKC,0,flat,HANJIN BRION Challengers vs Dplus KIA Challengers,Dplus KIA Challengers,1.379,0.7516,0.0264,100.0,True,37.9,20564.8
2026-05-12,2026-05,LPL,0,flat,Bilibili vs Invictus,Bilibili,1.392,0.7329,0.0145,100.0,True,39.2,20604.0
2026-05-13,2026-05,EWC,0,flat,CTBC Flying Oyster vs Deep Cross,Deep Cross,1.628,0.7386,0.1244,100.0,True,62.8,20666.8
2026-05-13,2026-05,LPL,0,flat,Team WE vs Anyone's Legend,Anyone's Legend,1.186,0.8759,0.0327,100.0,True,18.6,20685.4
2026-05-13,2026-05,LCK,0,flat,DN SOOPers vs Dplus KIA,Dplus KIA,1.24,0.9522,0.1457,100.0,True,24.0,20709.4
2026-05-13,2026-05,LCK,0,flat,T1 vs Nongshim Redforce,T1,1.202,0.9161,0.0841,100.0,True,20.2,20729.6
2026-05-13,2026-05,LFL,0,flat,Vitality.Bee vs ZYB,Vitality.Bee,1.558,0.7184,0.0765,100.0,True,55.8,20785.4
2026-05-13,2026-05,EWC,0,flat,CTBC Flying Oyster vs Deep Cross Gaming,Deep Cross Gaming,1.835,0.7386,0.1937,100.0,True,83.5,20868.9
2026-05-13,2026-05,LFL,0,flat,Esprit Shōnen vs Ici Japon Corp. Esport,Esprit Shōnen,3.175,0.3722,0.0573,100.0,True,217.5,21086.4
2026-05-13,2026-05,EWC,0,flat,GAM Esports vs MVK Esports,GAM Esports,1.739,0.635,0.0599,100.0,True,73.9,21160.3
2026-05-13,2026-05,LCK,0,flat,T1 vs Nongshim Red Force,T1,1.13,0.9161,0.0311,100.0,True,13.0,21173.3
2026-05-14,2026-05,LPL,0,flat,Weibo Gaming vs JD Gaming,JD Gaming,1.46,0.743,0.0581,100.0,False,-100.0,21073.3
2026-05-14,2026-05,EWC,0,flat,Karmine Corp vs Movistar KOI,Movistar KOI,2.06,0.5065,0.0211,100.0,False,-100.0,20973.3
2026-05-14,2026-05,EWC,0,flat,G2 vs Natus Vincere,G2,1.387,0.7654,0.0444,100.0,True,38.7,21012.0
2026-05-14,2026-05,LPL,0,flat,Weibo vs JD Gaming,JD Gaming,1.515,0.743,0.083,100.0,False,-100.0,20912.0
2026-05-14,2026-05,LCKC,0,flat,BNK FearX Youth vs Dplus KIA Challengers,Dplus KIA Challengers,1.609,0.6438,0.0223,100.0,True,60.9,20972.9
2026-05-14,2026-05,NACL,0,flat,Conviction vs Dorado,Dorado,3.43,0.3081,0.0166,100.0,False,-100.0,20872.9
2026-05-14,2026-05,LCK,0,flat,Kiwoom DRX vs KT Rolster,KT Rolster,1.361,0.8494,0.1146,100.0,True,36.1,20909.0
2026-05-14,2026-05,LPL,0,flat,LGD vs LNG,LNG,1.534,0.6814,0.0295,100.0,True,53.4,20962.4
2026-05-14,2026-05,LCKC,0,flat,T1 Academy vs DN SOOPers Challengers,T1 Academy,1.763,0.6302,0.063,100.0,True,76.3,21038.7
2026-05-14,2026-05,EWC,0,flat,G2 Esports vs Natus Vincere,G2 Esports,1.361,0.7654,0.0306,100.0,True,36.1,21074.8
2026-05-14,2026-05,EWC,0,flat,GIANTX vs Solary,Solary,2.11,0.7044,0.2305,100.0,False,-100.0,20974.8
2026-05-14,2026-05,LFL,0,flat,ZYB Esport vs Vitality.Bee,Vitality.Bee,1.504,0.7624,0.0975,100.0,True,50.4,21025.2
2026-05-14,2026-05,LJL,0,flat,Uwinks vs L Guide Gaming,L Guide Gaming,1.802,0.6542,0.0993,100.0,False,-100.0,20925.2
2026-05-14,2026-05,EWC,0,flat,Team Secret Whales vs Fukuoka SoftBank Hawks Gaming,Team Secret Whales,1.379,0.8082,0.083,100.0,True,37.9,20963.1
2026-05-14,2026-05,LPL,0,flat,LNG Esports vs LGD Gaming,LGD Gaming,3.175,0.3182,0.0032,100.0,False,-100.0,20863.1
2026-05-14,2026-05,LJL,0,flat,FENNEL vs Arneb,Arneb,11.765,0.0945,0.0095,100.0,False,-100.0,20763.1
2026-05-14,2026-05,LCKC,0,flat,KT Rolster Challengers vs HANJIN BRION Challengers,KT Rolster Challengers,1.442,0.8737,0.1802,100.0,True,44.2,20807.3
2026-05-14,2026-05,EWC,0,flat,Shifters vs Galions,Galions,2.08,0.7444,0.2637,100.0,True,108.0,20915.3
2026-05-14,2026-05,NACL,0,flat,Supernova vs Maryville University,Maryville University,1.275,0.8795,0.0952,100.0,False,-100.0,20815.3
2026-05-15,2026-05,LOL,0,flat,Conviction vs Dorado Gaming,Dorado Gaming,6.667,0.2004,0.0504,100.0,False,-100.0,20715.3
2026-05-15,2026-05,LPL,0,flat,GTZ Esports vs ZeroZone Gaming,GTZ Esports,2.667,0.7291,0.3541,100.0,True,166.7,20882.0
2026-05-15,2026-05,LOL,0,flat,Maryville University vs Supernova,Maryville University,1.183,0.8764,0.0311,100.0,False,-100.0,20782.0
2026-05-15,2026-05,LPL,0,flat,Francesinhas vs Bubliki,Francesinhas,2.083,0.7002,0.2201,100.0,False,-100.0,20682.0
2026-05-15,2026-05,LPL,0,flat,Ronaldo Team vs The Otter Side,Ronaldo Team,2.667,0.3772,0.0022,100.0,False,-100.0,20582.0
2026-05-15,2026-05,LCK,0,flat,Hanwha Life Esports vs Dplus KIA,Hanwha Life Esports,1.46,0.7536,0.0686,100.0,True,46.0,20628.0
2026-05-15,2026-05,LJL,0,flat,New Meta vs RAYN Clocks,New Meta,1.6,0.8376,0.2126,100.0,True,60.0,20688.0
2026-05-15,2026-05,LPL,0,flat,Top Esports vs Bilibili Gaming,Top Esports,3.279,0.3816,0.0766,100.0,False,-100.0,20588.0
2026-05-15,2026-05,TCL,0,flat,Ozarox Esports vs Team Phoenix,Ozarox Esports,1.087,0.9551,0.0351,100.0,False,-100.0,20488.0
2026-05-15,2026-05,LPLOL,0,flat,Bubliki vs The Otter Side,The Otter Side,1.54,0.6914,0.042,100.0,True,54.0,20542.0
2026-05-15,2026-05,LCK,0,flat,HANJIN BRION vs DN SOOPers,HANJIN BRION,1.438,0.7552,0.0598,100.0,True,43.8,20585.8
2026-05-15,2026-05,LPLOL,0,flat,GTZ vs Francesinhas,GTZ,3.47,0.3631,0.0749,100.0,False,-100.0,20485.8
2026-05-15,2026-05,LCKC,0,flat,Hanwha Life Esports Challengers vs Nongshim Esports Academy,Hanwha Life Esports Challengers,4.082,0.3294,0.0845,100.0,False,-100.0,20385.8
2026-05-15,2026-05,LJL,0,flat,DetonatioN FocusMe Academy vs Rising Gaming,DetonatioN FocusMe Academy,6.897,0.2308,0.0858,100.0,False,-100.0,20285.8
2026-05-15,2026-05,LPLOL,0,flat,ZeroZone vs Dream,Dream,1.5,0.7154,0.0487,100.0,True,50.0,20335.8
2026-05-15,2026-05,LCK,0,flat,Hanwha Life vs Dplus KIA,Hanwha Life,1.502,0.7536,0.0878,100.0,True,50.2,20386.0
2026-05-15,2026-05,LCKC,0,flat,Kiwoom DRX Challengers vs Gen.G Global Academy,Kiwoom DRX Challengers,1.357,0.8038,0.0669,100.0,True,35.7,20421.7
2026-05-15,2026-05,EWC,0,flat,Natus Vincere vs Galions,Galions,3.509,0.4,0.1151,100.0,False,-100.0,20321.7
2026-05-15,2026-05,TCL,0,flat,BoostGate Esports vs SU Esports,BoostGate Esports,4.545,0.2558,0.0358,100.0,False,-100.0,20221.7
2026-05-15,2026-05,EWC,0,flat,Movistar KOI vs GIANTX,GIANTX,3.636,0.2775,0.0025,100.0,False,-100.0,20121.7
2026-05-15,2026-05,LPL,0,flat,Ultra Prime vs Oh My God,Oh My God,1.8,0.6065,0.0509,100.0,False,-100.0,20021.7
2026-05-16,2026-05,LOL,0,flat,Winthrop University vs Citadel Gaming,Winthrop University,2.353,0.4843,0.0593,100.0,True,135.3,20157.0
2026-05-16,2026-05,LPL,0,flat,Bubliki vs The Otter Side,The Otter Side,1.439,0.8381,0.1432,100.0,True,43.9,20200.9
2026-05-16,2026-05,LPL,0,flat,GTZ Esports vs Francesinhas,GTZ Esports,4.082,0.2602,0.0152,100.0,False,-100.0,20100.9
2026-05-16,2026-05,LOL,0,flat,Dorado Gaming vs CCG Esports,CCG Esports,1.429,0.747,0.0472,100.0,True,42.9,20143.8
2026-05-16,2026-05,LPL,0,flat,ThunderTalk Gaming vs EDward Gaming,EDward Gaming,1.527,0.7149,0.06,100.0,False,-100.0,20043.8
2026-05-16,2026-05,EWC,0,flat,G2 Esports vs Karmine Corp,Karmine Corp,3.39,0.3372,0.0423,100.0,False,-100.0,19943.8
2026-05-16,2026-05,LCP,0,flat,MVK Esports vs Fukuoka SoftBank Hawks Gaming,MVK Esports,2.985,0.3674,0.0324,100.0,True,198.5,20142.3
2026-05-16,2026-05,LPL,0,flat,ZeroZone Gaming vs Dream Esports,ZeroZone Gaming,4.082,0.262,0.017,100.0,False,-100.0,20042.3
2026-05-16,2026-05,LCP,0,flat,Deep Cross Gaming vs Ground Zero Gaming,Deep Cross Gaming,1.439,0.8418,0.1469,100.0,True,43.9,20086.2
2026-05-16,2026-05,LPL,0,flat,ThunderTalk vs EDward Gaming,EDward Gaming,1.564,0.7149,0.0755,100.0,False,-100.0,19986.2
2026-05-16,2026-05,LCS,0,flat,Shopify Rebellion vs Disguised,Disguised,1.751,0.6534,0.0823,100.0,False,-100.0,19886.2
2026-05-16,2026-05,LPL,0,flat,Team WE vs Ninjas in Pyjamas,Team WE,2.81,0.3694,0.0136,100.0,False,-100.0,19786.2
2026-05-16,2026-05,CBLOL,0,flat,RED Canids vs Fluxo W7M,RED Canids,1.469,0.8566,0.1759,100.0,True,46.9,19833.1
2026-05-16,2026-05,LCK,0,flat,BNK FearX vs Nongshim Redforce,BNK FearX,1.591,0.7162,0.0876,100.0,True,59.1,19892.2
2026-05-16,2026-05,LCS,0,flat,Liquid vs Cloud9,Liquid,2.0,0.5614,0.0614,100.0,False,-100.0,19792.2
2026-05-16,2026-05,EWC,0,flat,G2 vs Karmine Corp,G2,1.555,0.7002,0.0571,100.0,True,55.5,19847.7
2026-05-16,2026-05,EWC,0,flat,Natus Vincere vs Movistar KOI,Natus Vincere,2.45,0.4485,0.0403,100.0,False,-100.0,19747.7
2026-05-16,2026-05,LCK,0,flat,BNK FEARX vs Nongshim Red Force,BNK FEARX,1.562,0.7162,0.076,100.0,True,56.2,19803.9
2026-05-17,2026-05,LTA S,0,flat,FURIA Esports vs LOUD,LOUD,3.077,0.4367,0.1117,100.0,False,-100.0,19703.9
2026-05-17,2026-05,LPL,0,flat,Bilibili Gaming vs Anyone's Legend,Anyone's Legend,3.279,0.4691,0.1642,100.0,False,-100.0,19603.9
2026-05-17,2026-05,LCP,0,flat,GAM Esports vs CTBC Flying Oyster,GAM Esports,1.379,0.8263,0.1012,100.0,True,37.9,19641.8
